,date,ron95,ron97,diesel,ron95_skps,series_type,ron95_budi95,diesel_eastmsia,USD,index,state,division,Rate
0,2004-05-26,,,,,,,,,,,,2.7
1,2004-08-25,,,,,,,,,,,,2.7
2,2004-11-30,,,,,,,,,,,,2.7
3,2005-02-28,,,,,,,,,,,,2.7
4,2005-05-25,,,,,,,,,,,,2.7
5,2005-08-24,,,,,,,,,,,,2.7
6,2005-11-30,,,,,,,,,,,,3.0
7,2005-12-15,,,,,,,,,,,,3.0
8,2006-01-20,,,,,,,,,,,,3.0
9,2006-02-22,,,,,,,,,,,,3.25
10,2006-04-26,,,,,,,,,,,,3.5
11,2006-05-22,,,,,,,,,,,,3.5
12,2006-07-28,,,,,,,,,,,,3.5
13,2006-08-25,,,,,,,,,,,,3.5
14,2006-09-26,,,,,,,,,,,,3.5
15,2006-11-24,,,,,,,,,,,,3.5
16,2007-01-26,,,,,,,,,,,,3.5
17,2007-02-26,,,,,,,,,,,,3.5
18,2007-04-27,,,,,,,,,,,,3.5
19,2007-05-28,,,,,,,,,,,,3.5
20,2007-07-24,,,,,,,,,,,,3.5
21,2007-08-24,,,,,,,,,,,,3.5
22,2007-10-30,,,,,,,,,,,,3.5
23,2007-11-26,,,,,,,,,,,,3.5
24,2008-01-29,,,,,,,,,,,,3.5
25,2008-02-25,,,,,,,,,,,,3.5
26,2008-04-29,,,,,,,,,,,,3.5
27,2008-05-26,,,,,,,,,,,,3.5
28,2008-07-25,,,,,,,,,,,,3.5
29,2008-08-25,,,,,,,,,,,,3.5
30,2008-10-24,,,,,,,,,,,,3.5
31,2008-11-24,,,,,,,,,,,,3.25
32,2009-01-21,,,,,,,,,,,,2.5
33,2009-02-24,,,,,,,,,,,,2.0
34,2009-04-29,,,,,,,,,,,,2.0
35,2009-05-26,,,,,,,,,,,,2.0
36,2009-07-29,,,,,,,,,,,,2.0
37,2009-08-25,,,,,,,,,,,,2.0
38,2009-10-28,,,,,,,,,,,,2.0
39,2009-11-24,,,,,,,,,,,,2.0
40,2010-01-01,,,,,,,,,99.4,Johor,overall,2.0
41,2010-01-01,,,,,,,,,99.6,Kedah,overall,2.0
42,2010-01-01,,,,,,,,,99.1,Kelantan,overall,2.0
43,2010-01-01,,,,,,,,,99.5,Melaka,overall,2.0
44,2010-01-01,,,,,,,,,99.3,Negeri Sembilan,overall,2.0
45,2010-01-01,,,,,,,,,99.4,Pahang,overall,2.0
46,2010-01-01,,,,,,,,,99.4,Perak,overall,2.0
47,2010-01-01,,,,,,,,,99.0,Perlis,overall,2.0
48,2010-01-01,,,,,,,,,99.4,Pulau Pinang,overall,2.0
49,2010-01-01,,,,,,,,,99.4,Sabah,overall,2.0
50,2010-01-01,,,,,,,,,99.2,Sarawak,overall,2.0
51,2010-01-01,,,,,,,,,99.3,Selangor,overall,2.0
52,2010-01-01,,,,,,,,,99.2,Terengganu,overall,2.0
53,2010-01-01,,,,,,,,,99.4,W.P. Kuala Lumpur,overall,2.0
54,2010-01-01,,,,,,,,,99.4,W.P. Labuan,overall,2.0
55,2010-01-01,,,,,,,,,99.7,W.P. Putrajaya,overall,2.0
56,2010-01-26,,,,,,,,,,,,2.0
57,2010-02-01,,,,,,,,,99.4,Johor,overall,2.0
58,2010-02-01,,,,,,,,,99.5,Kedah,overall,2.0
59,2010-02-01,,,,,,,,,99.0,Kelantan,overall,2.0
60,2010-02-01,,,,,,,,,99.5,Melaka,overall,2.0
61,2010-02-01,,,,,,,,,99.3,Negeri Sembilan,overall,2.0
62,2010-02-01,,,,,,,,,99.3,Pahang,overall,2.0
63,2010-02-01,,,,,,,,,99.4,Perak,overall,2.0
64,2010-02-01,,,,,,,,,98.9,Perlis,overall,2.0
65,2010-02-01,,,,,,,,,99.5,Pulau Pinang,overall,2.0
66,2010-02-01,,,,,,,,,99.7,Sabah,overall,2.0
67,2010-02-01,,,,,,,,,99.4,Sarawak,overall,2.0
68,2010-02-01,,,,,,,,,99.3,Selangor,overall,2.0
69,2010-02-01,,,,,,,,,99.1,Terengganu,overall,2.0
70,2010-02-01,,,,,,,,,99.4,W.P. Kuala Lumpur,overall,2.0
71,2010-02-01,,,,,,,,,99.6,W.P. Labuan,overall,2.0
72,2010-02-01,,,,,,,,,99.6,W.P. Putrajaya,overall,2.0
73,2010-03-01,,,,,,,,,99.4,Johor,overall,2.0
74,2010-03-01,,,,,,,,,99.3,Kedah,overall,2.0
75,2010-03-01,,,,,,,,,99.0,Kelantan,overall,2.0
76,2010-03-01,,,,,,,,,99.4,Melaka,overall,2.0
77,2010-03-01,,,,,,,,,99.2,Negeri Sembilan,overall,2.0
78,2010-03-01,,,,,,,,,99.3,Pahang,overall,2.0
79,2010-03-01,,,,,,,,,99.4,Perak,overall,2.0
80,2010-03-01,,,,,,,,,98.9,Perlis,overall,2.0
81,2010-03-01,,,,,,,,,99.3,Pulau Pinang,overall,2.0
82,2010-03-01,,,,,,,,,99.7,Sabah,overall,2.0
83,2010-03-01,,,,,,,,,99.4,Sarawak,overall,2.0
84,2010-03-01,,,,,,,,,99.4,Selangor,overall,2.0
85,2010-03-01,,,,,,,,,99.1,Terengganu,overall,2.0
86,2010-03-01,,,,,,,,,99.4,W.P. Kuala Lumpur,overall,2.0
87,2010-03-01,,,,,,,,,99.6,W.P. Labuan,overall,2.0
88,2010-03-01,,,,,,,,,99.6,W.P. Putrajaya,overall,2.0
89,2010-03-04,,,,,,,,,,,,2.25
90,2010-04-01,,,,,,,,,99.4,Johor,overall,2.25
91,2010-04-01,,,,,,,,,99.3,Kedah,overall,2.25
92,2010-04-01,,,,,,,,,99.2,Kelantan,overall,2.25
93,2010-04-01,,,,,,,,,99.4,Melaka,overall,2.25
94,2010-04-01,,,,,,,,,99.3,Negeri Sembilan,overall,2.25
95,2010-04-01,,,,,,,,,99.4,Pahang,overall,2.25
96,2010-04-01,,,,,,,,,99.4,Perak,overall,2.25
97,2010-04-01,,,,,,,,,98.8,Perlis,overall,2.25
98,2010-04-01,,,,,,,,,99.4,Pulau Pinang,overall,2.25
99,2010-04-01,,,,,,,,,99.7,Sabah,overall,2.25
100,2010-04-01,,,,,,,,,99.4,Sarawak,overall,2.25
101,2010-04-01,,,,,,,,,99.4,Selangor,overall,2.25
102,2010-04-01,,,,,,,,,99.2,Terengganu,overall,2.25
103,2010-04-01,,,,,,,,,99.5,W.P. Kuala Lumpur,overall,2.25
104,2010-04-01,,,,,,,,,99.8,W.P. Labuan,overall,2.25
105,2010-04-01,,,,,,,,,99.6,W.P. Putrajaya,overall,2.25
106,2010-05-01,,,,,,,,,99.6,Johor,overall,2.25
107,2010-05-01,,,,,,,,,99.5,Kedah,overall,2.25
108,2010-05-01,,,,,,,,,99.4,Kelantan,overall,2.25
109,2010-05-01,,,,,,,,,99.6,Melaka,overall,2.25
110,2010-05-01,,,,,,,,,99.5,Negeri Sembilan,overall,2.25
111,2010-05-01,,,,,,,,,99.8,Pahang,overall,2.25
112,2010-05-01,,,,,,,,,99.6,Perak,overall,2.25
113,2010-05-01,,,,,,,,,99.4,Perlis,overall,2.25
114,2010-05-01,,,,,,,,,99.5,Pulau Pinang,overall,2.25
115,2010-05-01,,,,,,,,,99.6,Sabah,overall,2.25
116,2010-05-01,,,,,,,,,99.5,Sarawak,overall,2.25
117,2010-05-01,,,,,,,,,99.6,Selangor,overall,2.25
118,2010-05-01,,,,,,,,,99.5,Terengganu,overall,2.25
119,2010-05-01,,,,,,,,,99.7,W.P. Kuala Lumpur,overall,2.25
120,2010-05-01,,,,,,,,,99.8,W.P. Labuan,overall,2.25
121,2010-05-01,,,,,,,,,99.6,W.P. Putrajaya,overall,2.25
122,2010-05-13,,,,,,,,,,,,2.5
123,2010-06-01,,,,,,,,,99.8,Johor,overall,2.5
124,2010-06-01,,,,,,,,,99.7,Kedah,overall,2.5
125,2010-06-01,,,,,,,,,99.7,Kelantan,overall,2.5
126,2010-06-01,,,,,,,,,99.7,Melaka,overall,2.5
127,2010-06-01,,,,,,,,,99.7,Negeri Sembilan,overall,2.5
128,2010-06-01,,,,,,,,,99.9,Pahang,overall,2.5
129,2010-06-01,,,,,,,,,99.7,Perak,overall,2.5
130,2010-06-01,,,,,,,,,99.5,Perlis,overall,2.5
131,2010-06-01,,,,,,,,,99.6,Pulau Pinang,overall,2.5
132,2010-06-01,,,,,,,,,99.5,Sabah,overall,2.5
133,2010-06-01,,,,,,,,,99.6,Sarawak,overall,2.5
134,2010-06-01,,,,,,,,,99.8,Selangor,overall,2.5
135,2010-06-01,,,,,,,,,99.9,Terengganu,overall,2.5
136,2010-06-01,,,,,,,,,99.9,W.P. Kuala Lumpur,overall,2.5
137,2010-06-01,,,,,,,,,99.8,W.P. Labuan,overall,2.5
138,2010-06-01,,,,,,,,,99.7,W.P. Putrajaya,overall,2.5
139,2010-07-01,,,,,,,,,100.1,Johor,overall,2.5
140,2010-07-01,,,,,,,,,99.9,Kedah,overall,2.5
141,2010-07-01,,,,,,,,,100.0,Kelantan,overall,2.5
142,2010-07-01,,,,,,,,,100.1,Melaka,overall,2.5
143,2010-07-01,,,,,,,,,99.9,Negeri Sembilan,overall,2.5
144,2010-07-01,,,,,,,,,100.1,Pahang,overall,2.5
145,2010-07-01,,,,,,,,,100.0,Perak,overall,2.5
146,2010-07-01,,,,,,,,,99.9,Perlis,overall,2.5
147,2010-07-01,,,,,,,,,100.0,Pulau Pinang,overall,2.5
148,2010-07-01,,,,,,,,,99.7,Sabah,overall,2.5
149,2010-07-01,,,,,,,,,99.8,Sarawak,overall,2.5
150,2010-07-01,,,,,,,,,100.0,Selangor,overall,2.5
151,2010-07-01,,,,,,,,,100.0,Terengganu,overall,2.5
152,2010-07-01,,,,,,,,,100.1,W.P. Kuala Lumpur,overall,2.5
153,2010-07-01,,,,,,,,,100.0,W.P. Labuan,overall,2.5
154,2010-07-01,,,,,,,,,99.9,W.P. Putrajaya,overall,2.5
155,2010-07-08,,,,,,,,,,,,2.75
156,2010-08-01,,,,,,,,,100.3,Johor,overall,2.75
157,2010-08-01,,,,,,,,,100.2,Kedah,overall,2.75
158,2010-08-01,,,,,,,,,100.5,Kelantan,overall,2.75
159,2010-08-01,,,,,,,,,100.3,Melaka,overall,2.75
160,2010-08-01,,,,,,,,,100.3,Negeri Sembilan,overall,2.75
161,2010-08-01,,,,,,,,,100.3,Pahang,overall,2.75
162,2010-08-01,,,,,,,,,100.3,Perak,overall,2.75
163,2010-08-01,,,,,,,,,100.7,Perlis,overall,2.75
164,2010-08-01,,,,,,,,,100.3,Pulau Pinang,overall,2.75
165,2010-08-01,,,,,,,,,100.0,Sabah,overall,2.75
166,2010-08-01,,,,,,,,,100.3,Sarawak,overall,2.75
167,2010-08-01,,,,,,,,,100.2,Selangor,overall,2.75
168,2010-08-01,,,,,,,,,100.4,Terengganu,overall,2.75
169,2010-08-01,,,,,,,,,100.3,W.P. Kuala Lumpur,overall,2.75
170,2010-08-01,,,,,,,,,100.2,W.P. Labuan,overall,2.75
171,2010-08-01,,,,,,,,,100.1,W.P. Putrajaya,overall,2.75
172,2010-09-01,,,,,,,,,100.3,Johor,overall,2.75
173,2010-09-01,,,,,,,,,100.1,Kedah,overall,2.75
174,2010-09-01,,,,,,,,,100.6,Kelantan,overall,2.75
175,2010-09-01,,,,,,,,,100.3,Melaka,overall,2.75
176,2010-09-01,,,,,,,,,100.3,Negeri Sembilan,overall,2.75
177,2010-09-01,,,,,,,,,100.2,Pahang,overall,2.75
178,2010-09-01,,,,,,,,,100.3,Perak,overall,2.75
179,2010-09-01,,,,,,,,,100.7,Perlis,overall,2.75
180,2010-09-01,,,,,,,,,100.4,Pulau Pinang,overall,2.75
181,2010-09-01,,,,,,,,,100.3,Sabah,overall,2.75
182,2010-09-01,,,,,,,,,100.5,Sarawak,overall,2.75
183,2010-09-01,,,,,,,,,100.3,Selangor,overall,2.75
184,2010-09-01,,,,,,,,,100.5,Terengganu,overall,2.75
185,2010-09-01,,,,,,,,,100.4,W.P. Kuala Lumpur,overall,2.75
186,2010-09-01,,,,,,,,,100.3,W.P. Labuan,overall,2.75
187,2010-09-01,,,,,,,,,100.4,W.P. Putrajaya,overall,2.75
188,2010-09-02,,,,,,,,,,,,2.75
189,2010-10-01,,,,,,,,,100.5,Johor,overall,2.75
190,2010-10-01,,,,,,,,,100.6,Kedah,overall,2.75
191,2010-10-01,,,,,,,,,100.7,Kelantan,overall,2.75
192,2010-10-01,,,,,,,,,100.4,Melaka,overall,2.75
193,2010-10-01,,,,,,,,,100.7,Negeri Sembilan,overall,2.75
194,2010-10-01,,,,,,,,,100.4,Pahang,overall,2.75
195,2010-10-01,,,,,,,,,100.5,Perak,overall,2.75
196,2010-10-01,,,,,,,,,100.9,Perlis,overall,2.75
197,2010-10-01,,,,,,,,,100.6,Pulau Pinang,overall,2.75
198,2010-10-01,,,,,,,,,100.5,Sabah,overall,2.75
199,2010-10-01,,,,,,,,,100.7,Sarawak,overall,2.75
200,2010-10-01,,,,,,,,,100.5,Selangor,overall,2.75
201,2010-10-01,,,,,,,,,100.4,Terengganu,overall,2.75
202,2010-10-01,,,,,,,,,100.5,W.P. Kuala Lumpur,overall,2.75
203,2010-10-01,,,,,,,,,100.5,W.P. Labuan,overall,2.75
204,2010-10-01,,,,,,,,,100.5,W.P. Putrajaya,overall,2.75
205,2010-11-01,,,,,,,,,100.8,Johor,overall,2.75
206,2010-11-01,,,,,,,,,101.0,Kedah,overall,2.75
207,2010-11-01,,,,,,,,,101.2,Kelantan,overall,2.75
208,2010-11-01,,,,,,,,,100.6,Melaka,overall,2.75
209,2010-11-01,,,,,,,,,101.0,Negeri Sembilan,overall,2.75
210,2010-11-01,,,,,,,,,100.6,Pahang,overall,2.75
211,2010-11-01,,,,,,,,,100.8,Perak,overall,2.75
212,2010-11-01,,,,,,,,,101.3,Perlis,overall,2.75
213,2010-11-01,,,,,,,,,100.8,Pulau Pinang,overall,2.75
214,2010-11-01,,,,,,,,,100.7,Sabah,overall,2.75
215,2010-11-01,,,,,,,,,100.8,Sarawak,overall,2.75
216,2010-11-01,,,,,,,,,100.8,Selangor,overall,2.75
217,2010-11-01,,,,,,,,,101.0,Terengganu,overall,2.75
218,2010-11-01,,,,,,,,,100.6,W.P. Kuala Lumpur,overall,2.75
219,2010-11-01,,,,,,,,,100.2,W.P. Labuan,overall,2.75
220,2010-11-01,,,,,,,,,100.6,W.P. Putrajaya,overall,2.75
221,2010-11-12,,,,,,,,,,,,2.75
222,2010-12-01,,,,,,,,,101.1,Johor,overall,2.75
223,2010-12-01,,,,,,,,,101.3,Kedah,overall,2.75
224,2010-12-01,,,,,,,,,101.7,Kelantan,overall,2.75
225,2010-12-01,,,,,,,,,101.1,Melaka,overall,2.75
226,2010-12-01,,,,,,,,,101.5,Negeri Sembilan,overall,2.75
227,2010-12-01,,,,,,,,,101.2,Pahang,overall,2.75
228,2010-12-01,,,,,,,,,101.2,Perak,overall,2.75
229,2010-12-01,,,,,,,,,102.0,Perlis,overall,2.75
230,2010-12-01,,,,,,,,,101.2,Pulau Pinang,overall,2.75
231,2010-12-01,,,,,,,,,101.2,Sabah,overall,2.75
232,2010-12-01,,,,,,,,,101.2,Sarawak,overall,2.75
233,2010-12-01,,,,,,,,,101.1,Selangor,overall,2.75
234,2010-12-01,,,,,,,,,101.6,Terengganu,overall,2.75
235,2010-12-01,,,,,,,,,100.9,W.P. Kuala Lumpur,overall,2.75
236,2010-12-01,,,,,,,,,100.6,W.P. Labuan,overall,2.75
237,2010-12-01,,,,,,,,,100.8,W.P. Putrajaya,overall,2.75
238,2011-01-01,,,,,,,,,101.7,Johor,overall,2.75
239,2011-01-01,,,,,,,,,101.8,Kedah,overall,2.75
240,2011-01-01,,,,,,,,,102.4,Kelantan,overall,2.75
241,2011-01-01,,,,,,,,,101.8,Melaka,overall,2.75
242,2011-01-01,,,,,,,,,102.1,Negeri Sembilan,overall,2.75
243,2011-01-01,,,,,,,,,101.6,Pahang,overall,2.75
244,2011-01-01,,,,,,,,,101.8,Perak,overall,2.75
245,2011-01-01,,,,,,,,,102.5,Perlis,overall,2.75
246,2011-01-01,,,,,,,,,101.9,Pulau Pinang,overall,2.75
247,2011-01-01,,,,,,,,,101.9,Sabah,overall,2.75
248,2011-01-01,,,,,,,,,101.6,Sarawak,overall,2.75
249,2011-01-01,,,,,,,,,101.8,Selangor,overall,2.75
250,2011-01-01,,,,,,,,,102.3,Terengganu,overall,2.75
251,2011-01-01,,,,,,,,,101.6,W.P. Kuala Lumpur,overall,2.75
252,2011-01-01,,,,,,,,,101.1,W.P. Labuan,overall,2.75
253,2011-01-01,,,,,,,,,101.8,W.P. Putrajaya,overall,2.75
254,2011-01-27,,,,,,,,,,,,2.75
255,2011-02-01,,,,,,,,,102.4,Johor,overall,2.75
256,2011-02-01,,,,,,,,,102.3,Kedah,overall,2.75
257,2011-02-01,,,,,,,,,102.6,Kelantan,overall,2.75
258,2011-02-01,,,,,,,,,102.3,Melaka,overall,2.75
259,2011-02-01,,,,,,,,,102.8,Negeri Sembilan,overall,2.75
260,2011-02-01,,,,,,,,,102.0,Pahang,overall,2.75
261,2011-02-01,,,,,,,,,102.2,Perak,overall,2.75
262,2011-02-01,,,,,,,,,102.5,Perlis,overall,2.75
263,2011-02-01,,,,,,,,,102.3,Pulau Pinang,overall,2.75
264,2011-02-01,,,,,,,,,102.1,Sabah,overall,2.75
265,2011-02-01,,,,,,,,,102.1,Sarawak,overall,2.75
266,2011-02-01,,,,,,,,,102.5,Selangor,overall,2.75
267,2011-02-01,,,,,,,,,102.5,Terengganu,overall,2.75
268,2011-02-01,,,,,,,,,101.9,W.P. Kuala Lumpur,overall,2.75
269,2011-02-01,,,,,,,,,101.3,W.P. Labuan,overall,2.75
270,2011-02-01,,,,,,,,,102.5,W.P. Putrajaya,overall,2.75
271,2011-03-01,,,,,,,,,102.3,Johor,overall,2.75
272,2011-03-01,,,,,,,,,102.4,Kedah,overall,2.75
273,2011-03-01,,,,,,,,,102.8,Kelantan,overall,2.75
274,2011-03-01,,,,,,,,,102.2,Melaka,overall,2.75
275,2011-03-01,,,,,,,,,102.8,Negeri Sembilan,overall,2.75
276,2011-03-01,,,,,,,,,102.1,Pahang,overall,2.75
277,2011-03-01,,,,,,,,,102.3,Perak,overall,2.75
278,2011-03-01,,,,,,,,,103.3,Perlis,overall,2.75
279,2011-03-01,,,,,,,,,102.4,Pulau Pinang,overall,2.75
280,2011-03-01,,,,,,,,,102.2,Sabah,overall,2.75
281,2011-03-01,,,,,,,,,102.1,Sarawak,overall,2.75
282,2011-03-01,,,,,,,,,102.6,Selangor,overall,2.75
283,2011-03-01,,,,,,,,,102.5,Terengganu,overall,2.75
284,2011-03-01,,,,,,,,,102.0,W.P. Kuala Lumpur,overall,2.75
285,2011-03-01,,,,,,,,,101.4,W.P. Labuan,overall,2.75
286,2011-03-01,,,,,,,,,102.6,W.P. Putrajaya,overall,2.75
287,2011-03-11,,,,,,,,,,,,2.75
288,2011-04-01,,,,,,,,,102.5,Johor,overall,2.75
289,2011-04-01,,,,,,,,,102.6,Kedah,overall,2.75
290,2011-04-01,,,,,,,,,103.3,Kelantan,overall,2.75
291,2011-04-01,,,,,,,,,102.4,Melaka,overall,2.75
292,2011-04-01,,,,,,,,,103.2,Negeri Sembilan,overall,2.75
293,2011-04-01,,,,,,,,,102.5,Pahang,overall,2.75
294,2011-04-01,,,,,,,,,102.5,Perak,overall,2.75
295,2011-04-01,,,,,,,,,103.6,Perlis,overall,2.75
296,2011-04-01,,,,,,,,,102.6,Pulau Pinang,overall,2.75
297,2011-04-01,,,,,,,,,102.5,Sabah,overall,2.75
298,2011-04-01,,,,,,,,,102.2,Sarawak,overall,2.75
299,2011-04-01,,,,,,,,,102.8,Selangor,overall,2.75
300,2011-04-01,,,,,,,,,103.1,Terengganu,overall,2.75
301,2011-04-01,,,,,,,,,102.2,W.P. Kuala Lumpur,overall,2.75
302,2011-04-01,,,,,,,,,101.6,W.P. Labuan,overall,2.75
303,2011-04-01,,,,,,,,,102.9,W.P. Putrajaya,overall,2.75
304,2011-05-01,,,,,,,,,102.8,Johor,overall,2.75
305,2011-05-01,,,,,,,,,102.9,Kedah,overall,2.75
306,2011-05-01,,,,,,,,,103.8,Kelantan,overall,2.75
307,2011-05-01,,,,,,,,,102.5,Melaka,overall,2.75
308,2011-05-01,,,,,,,,,103.5,Negeri Sembilan,overall,2.75
309,2011-05-01,,,,,,,,,102.8,Pahang,overall,2.75
310,2011-05-01,,,,,,,,,102.8,Perak,overall,2.75
311,2011-05-01,,,,,,,,,102.2,Perlis,overall,2.75
312,2011-05-01,,,,,,,,,102.8,Pulau Pinang,overall,2.75
313,2011-05-01,,,,,,,,,102.5,Sabah,overall,2.75
314,2011-05-01,,,,,,,,,102.4,Sarawak,overall,2.75
315,2011-05-01,,,,,,,,,103.1,Selangor,overall,2.75
316,2011-05-01,,,,,,,,,103.3,Terengganu,overall,2.75
317,2011-05-01,,,,,,,,,102.4,W.P. Kuala Lumpur,overall,2.75
318,2011-05-01,,,,,,,,,103.5,W.P. Labuan,overall,2.75
319,2011-05-01,,,,,,,,,103.1,W.P. Putrajaya,overall,2.75
320,2011-05-05,,,,,,,,,,,,3.0
321,2011-06-01,,,,,,,,,103.3,Johor,overall,3.0
322,2011-06-01,,,,,,,,,103.1,Kedah,overall,3.0
323,2011-06-01,,,,,,,,,104.1,Kelantan,overall,3.0
324,2011-06-01,,,,,,,,,102.8,Melaka,overall,3.0
325,2011-06-01,,,,,,,,,103.8,Negeri Sembilan,overall,3.0
326,2011-06-01,,,,,,,,,103.1,Pahang,overall,3.0
327,2011-06-01,,,,,,,,,103.0,Perak,overall,3.0
328,2011-06-01,,,,,,,,,102.3,Perlis,overall,3.0
329,2011-06-01,,,,,,,,,103.2,Pulau Pinang,overall,3.0
330,2011-06-01,,,,,,,,,102.6,Sabah,overall,3.0
331,2011-06-01,,,,,,,,,102.5,Sarawak,overall,3.0
332,2011-06-01,,,,,,,,,103.4,Selangor,overall,3.0
333,2011-06-01,,,,,,,,,103.8,Terengganu,overall,3.0
334,2011-06-01,,,,,,,,,102.6,W.P. Kuala Lumpur,overall,3.0
335,2011-06-01,,,,,,,,,103.5,W.P. Labuan,overall,3.0
336,2011-06-01,,,,,,,,,103.3,W.P. Putrajaya,overall,3.0
337,2011-07-01,,,,,,,,,103.6,Johor,overall,3.0
338,2011-07-01,,,,,,,,,103.3,Kedah,overall,3.0
339,2011-07-01,,,,,,,,,104.3,Kelantan,overall,3.0
340,2011-07-01,,,,,,,,,103.0,Melaka,overall,3.0
341,2011-07-01,,,,,,,,,104.1,Negeri Sembilan,overall,3.0
342,2011-07-01,,,,,,,,,103.3,Pahang,overall,3.0
343,2011-07-01,,,,,,,,,103.2,Perak,overall,3.0
344,2011-07-01,,,,,,,,,102.5,Perlis,overall,3.0
345,2011-07-01,,,,,,,,,103.5,Pulau Pinang,overall,3.0
346,2011-07-01,,,,,,,,,103.0,Sabah,overall,3.0
347,2011-07-01,,,,,,,,,102.6,Sarawak,overall,3.0
348,2011-07-01,,,,,,,,,103.6,Selangor,overall,3.0
349,2011-07-01,,,,,,,,,104.1,Terengganu,overall,3.0
350,2011-07-01,,,,,,,,,102.8,W.P. Kuala Lumpur,overall,3.0
351,2011-07-01,,,,,,,,,103.9,W.P. Labuan,overall,3.0
352,2011-07-01,,,,,,,,,103.3,W.P. Putrajaya,overall,3.0
353,2011-07-07,,,,,,,,,,,,3.0
354,2011-08-01,,,,,,,,,103.7,Johor,overall,3.0
355,2011-08-01,,,,,,,,,103.4,Kedah,overall,3.0
356,2011-08-01,,,,,,,,,104.6,Kelantan,overall,3.0
357,2011-08-01,,,,,,,,,103.0,Melaka,overall,3.0
358,2011-08-01,,,,,,,,,104.2,Negeri Sembilan,overall,3.0
359,2011-08-01,,,,,,,,,103.4,Pahang,overall,3.0
360,2011-08-01,,,,,,,,,103.3,Perak,overall,3.0
361,2011-08-01,,,,,,,,,102.6,Perlis,overall,3.0
362,2011-08-01,,,,,,,,,103.8,Pulau Pinang,overall,3.0
363,2011-08-01,,,,,,,,,103.4,Sabah,overall,3.0
364,2011-08-01,,,,,,,,,102.8,Sarawak,overall,3.0
365,2011-08-01,,,,,,,,,103.8,Selangor,overall,3.0
366,2011-08-01,,,,,,,,,104.3,Terengganu,overall,3.0
367,2011-08-01,,,,,,,,,102.9,W.P. Kuala Lumpur,overall,3.0
368,2011-08-01,,,,,,,,,104.2,W.P. Labuan,overall,3.0
369,2011-08-01,,,,,,,,,103.4,W.P. Putrajaya,overall,3.0
370,2011-09-01,,,,,,,,,103.9,Johor,overall,3.0
371,2011-09-01,,,,,,,,,103.7,Kedah,overall,3.0
372,2011-09-01,,,,,,,,,104.7,Kelantan,overall,3.0
373,2011-09-01,,,,,,,,,103.4,Melaka,overall,3.0
374,2011-09-01,,,,,,,,,104.4,Negeri Sembilan,overall,3.0
375,2011-09-01,,,,,,,,,103.6,Pahang,overall,3.0
376,2011-09-01,,,,,,,,,103.5,Perak,overall,3.0
377,2011-09-01,,,,,,,,,102.9,Perlis,overall,3.0
378,2011-09-01,,,,,,,,,103.9,Pulau Pinang,overall,3.0
379,2011-09-01,,,,,,,,,103.5,Sabah,overall,3.0
380,2011-09-01,,,,,,,,,103.0,Sarawak,overall,3.0
381,2011-09-01,,,,,,,,,104.0,Selangor,overall,3.0
382,2011-09-01,,,,,,,,,104.4,Terengganu,overall,3.0
383,2011-09-01,,,,,,,,,103.1,W.P. Kuala Lumpur,overall,3.0
384,2011-09-01,,,,,,,,,104.4,W.P. Labuan,overall,3.0
385,2011-09-01,,,,,,,,,103.8,W.P. Putrajaya,overall,3.0
386,2011-09-08,,,,,,,,,,,,3.0
387,2011-10-01,,,,,,,,,104.2,Johor,overall,3.0
388,2011-10-01,,,,,,,,,104.0,Kedah,overall,3.0
389,2011-10-01,,,,,,,,,104.8,Kelantan,overall,3.0
390,2011-10-01,,,,,,,,,103.6,Melaka,overall,3.0
391,2011-10-01,,,,,,,,,104.7,Negeri Sembilan,overall,3.0
392,2011-10-01,,,,,,,,,104.0,Pahang,overall,3.0
393,2011-10-01,,,,,,,,,103.8,Perak,overall,3.0
394,2011-10-01,,,,,,,,,103.3,Perlis,overall,3.0
395,2011-10-01,,,,,,,,,104.2,Pulau Pinang,overall,3.0
396,2011-10-01,,,,,,,,,103.6,Sabah,overall,3.0
397,2011-10-01,,,,,,,,,103.2,Sarawak,overall,3.0
398,2011-10-01,,,,,,,,,104.2,Selangor,overall,3.0
399,2011-10-01,,,,,,,,,104.5,Terengganu,overall,3.0
400,2011-10-01,,,,,,,,,103.4,W.P. Kuala Lumpur,overall,3.0
401,2011-10-01,,,,,,,,,104.9,W.P. Labuan,overall,3.0
402,2011-10-01,,,,,,,,,104.3,W.P. Putrajaya,overall,3.0
403,2011-11-01,,,,,,,,,104.2,Johor,overall,3.0
404,2011-11-01,,,,,,,,,104.1,Kedah,overall,3.0
405,2011-11-01,,,,,,,,,104.8,Kelantan,overall,3.0
406,2011-11-01,,,,,,,,,103.9,Melaka,overall,3.0
407,2011-11-01,,,,,,,,,104.6,Negeri Sembilan,overall,3.0
408,2011-11-01,,,,,,,,,104.0,Pahang,overall,3.0
409,2011-11-01,,,,,,,,,103.8,Perak,overall,3.0
410,2011-11-01,,,,,,,,,103.1,Perlis,overall,3.0
411,2011-11-01,,,,,,,,,104.3,Pulau Pinang,overall,3.0
412,2011-11-01,,,,,,,,,103.8,Sabah,overall,3.0
413,2011-11-01,,,,,,,,,103.4,Sarawak,overall,3.0
414,2011-11-01,,,,,,,,,104.4,Selangor,overall,3.0
415,2011-11-01,,,,,,,,,104.4,Terengganu,overall,3.0
